appbytes,bytes,count,dstbytes,dstload,dstport,dstrate,duration,hops,intpkt,jitter,loss,maxsize,meansize,minsize,packets,pcr,ploss,protocol,rate,rtt,srcbytes,srcload,srcport,srcrate,srcrate,security
2400,4500,25,0,0.0,0,0.0,1682.10083,0,863.828,168.422,0,60,60.0,60,75,1.0,0.0,2054,0.043993,0.0,4500,21.401808,0,0.043993,0.043993,1
3317,5239,22,0,0.0,547,0.0,1741.036987,0,3589.0,2680.209,0,169,169.0,169,31,1.0,0.0,17,0.017231,0.0,5239,24.073009,546,0.017231,0.017231,1
72,258,2,0,0.0,0,0.0,0.41069,0,410.319,0.0,0,90,86.0,84,3,1.0,0.0,17,4.869853,0.0,258,5025.688477,0,4.869853,4.869853,1
15036,40752,111,0,0.0,0,0.0,1316.154541,0,1321.643,1144.563,0,90,85.974686,84,474,1.0,0.0,0,0.35938,0.0,40752,247.70343,0,0.35938,0.35938,1
2496,4680,26,0,0.0,0,0.0,1702.383667,0,880.92,155.583,0,60,60.0,60,78,1.0,0.0,2054,0.045231,0.0,4680,21.992693,0,0.045231,0.045231,1
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,1
0,960,16,0,0.0,0,0.0,1400.953979,15,0.0,0.0,0,60,60.0,60,16,-0.0,0.0,6,0.010707,0.0,960,5.481979,47676,0.010707,0.010707,1
2496,4680,26,0,0.0,0,0.0,1701.98291,0,962.521,47.382,0,60,60.0,60,78,1.0,0.0,2054,0.045241,0.0,4680,21.997871,0,0.045241,0.045241,1
3325,5495,25,0,0.0,547,0.0,1772.071533,0,3750.19925,2681.303,0,157,157.0,157,35,1.0,0.0,17,0.019187,0.0,5495,24.807125,546,0.019187,0.019187,1
0,60,1,0,0.0,5555,0.0,0.0,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,27645,0.0,0.0,1
3840,7200,120,7200,32.328056,0,0.066789,1781.734009,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.066789,0.0,0,0.0,0,0.0,0.0,1
209,581,3,0,0.0,0,0.0,0.004036,0,102.831,143.984,0,131,96.833336,87,6,1.0,0.0,0,1238.850342,0.0,581,1151635.25,0,1238.850342,1238.850342,1
0,120,2,0,0.0,21,0.0,40.8494,13,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.02448,0.0,120,23.500957,0,0.02448,0.02448,1
2884,4620,20,0,0.0,547,0.0,1344.072754,0,3749.313,2681.877,0,165,165.0,165,28,1.0,0.0,17,0.020088,0.0,4620,27.498512,546,0.020088,0.020088,1
0,60,1,0,0.0,60004,0.0,0.0,15,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,52112,0.0,0.0,1
2968,4704,20,0,0.0,547,0.0,1344.114014,0,3748.974,2682.098,0,168,168.0,168,28,1.0,0.0,17,0.020088,0.0,4704,27.997625,546,0.020088,0.020088,1
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,1
96,344,2,0,0.0,5355,0.0,0.418511,0,418.174,0.348,0,86,86.0,86,4,1.0,0.0,17,7.16827,0.0,344,6575.693359,0,7.16827,7.16827,1
384,720,6,360,2.597233,0,0.004509,1108.872437,0,0.0,0.0,0,120,120.0,120,12,0.0,0.0,2054,0.00992,0.0,360,2.597233,0,0.004509,0.004509,1
0,74,1,0,0.0,22,0.0,0.0,16,0.0,0.0,0,74,74.0,74,1,-0.0,0.0,6,0.0,0.0,74,0.0,51888,0.0,0.0,1
3840,7200,120,7200,32.337132,0,0.066808,1781.234009,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.066808,0.0,0,0.0,0,0.0,0.0,1
6116,13130,62,0,0.0,0,0.0,1508.270996,0,610.434,167.966,0,243,78.622757,64,167,1.0,0.0,17,0.11006,0.0,13130,69.642654,0,0.11006,0.11006,1
0,60,1,0,0.0,88,0.0,0.0,15,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,61572,0.0,0.0,1
46,88,1,0,0.0,5353,0.0,0.0,8,0.0,0.0,0,88,88.0,88,1,1.0,0.0,17,0.0,0.0,88,0.0,22461,0.0,0.0,1
0,60,1,0,0.0,50070,0.0,7e-06,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,36670,0.0,0.0,1
0,60,1,0,0.0,80,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,26501,0.0,0.0,1
0,60,1,0,0.0,50075,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,35168,0.0,0.0,1
67496,76484,106,0,0.0,0,0.0,1725.93811,0,3271.79975,2742.767,0,402,357.401855,91,214,1.0,0.0,17,0.123411,0.0,76484,354.515594,0,0.123411,0.123411,1
0,60,1,0,0.0,2323,0.0,0.0,22,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,5114,0.0,0.0,1
465687,549603,392,0,0.0,0,0.0,1788.353516,0,504.595,1883356.8,0,1493,275.076569,64,1998,1.0,0.0,17,1.11667,0.0,549603,2458.587646,0,1.11667,1.11667,1
0,120,2,0,0.0,80,0.0,187.76236,11,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.005326,0.0,120,5.112846,59613,0.005326,0.005326,1
0,120,2,0,0.0,0,0.0,92.013657,7,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.010868,0.0,120,10.433234,80,0.010868,0.010868,1
0,132,1,0,0.0,80,0.0,3.00895,15,3008.95,0.0,0,66,66.0,66,2,-0.0,0.0,6,0.332342,0.0,132,175.476501,9414,0.332342,0.332342,1
228325,340551,96,222628,997.452332,22,0.50572,1785.572998,14,1093.524125,28042.644276,3,2060,396.68190000000004,126,1688,-0.423655,0.17741,6,0.944795,0.257805,117923,528.336853,0,0.438515,0.438515,1
0,60,1,0,0.0,81,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,59481,0.0,0.0,1
0,60,1,0,0.0,33621,0.0,0.0,22,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,43059,0.0,0.0,1
39050,46610,89,0,0.0,0,0.0,1725.44165,0,3551.67175,2781.734,0,342,258.944458,83,180,1.0,0.0,17,0.103742,0.0,46610,216.106995,0,0.103742,0.103742,1
57686,71462,174,0,0.0,0,0.0,1785.588989,0,2801.8,2689.76,0,268,217.871948,64,328,1.0,0.0,17,0.183133,0.0,71462,320.172211,0,0.183133,0.183133,1
0,60,1,0,0.0,80,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,57990,0.0,0.0,1
0,60,1,0,0.0,84,0.0,0.0,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,48175,0.0,0.0,1
33784,50760,242,0,0.0,0,0.0,1795.680786,0,296.173,456.627,0,216,128.832489,60,394,1.0,0.0,17,0.218858,0.0,50760,226.142639,0,0.218858,0.218858,1
38579,45971,88,0,0.0,0,0.0,1726.419189,0,3646.867,2803.918,0,270,261.198853,83,176,1.0,0.0,17,0.101366,0.0,45971,213.023575,0,0.101366,0.101366,1
38846,46196,89,0,0.0,0,0.0,1725.939453,0,3655.85275,2734.655,0,342,263.977142,114,175,1.0,0.0,17,0.100815,0.0,46196,214.125702,0,0.100815,0.100815,1
3762,5758,2,4171,6550.919434,22,2.906121,5.093636,12,707.9300000000001,1143.1345620000002,0,1564,383.866684,132,30,-0.686869,0.0,6,5.693379,0.268149,1587,2492.521973,36746,2.748528,2.748528,1
38001,45393,90,0,0.0,0,0.0,1727.30957,0,3682.13,2780.129,0,342,257.914764,67,176,1.0,0.0,17,0.101314,0.0,45393,210.236786,0,0.101314,0.101314,1
3728,5300,2,3882,3628.62793,22,1.402097,8.558607,13,1021.160687,45961.535667,0,1644,399.9011,120,27,-0.677039,0.0,6,3.037878,0.201125,1418,1325.449341,0,1.518939,1.518939,1
0,300,5,0,0.0,8080,0.0,205.372482,11,0.0,0.0,0,60,60.0,60,5,-0.0,0.0,6,0.019477,0.0,300,11.686084,60000,0.019477,0.019477,1
8691,11505,35,0,0.0,0,0.0,1637.743652,0,2898.42575,559.093,0,243,171.716415,69,67,1.0,0.0,17,0.040299,0.0,11505,56.199272,0,0.040299,0.040299,1
0,1260,20,60,1.747635,29993,0.0,274.656891,13,0.0,0.0,0,120,120.0,120,21,-0.0,0.0,6,0.072818,0.0,1200,34.952702,0,0.069177,0.069177,1
38094,45444,87,0,0.0,0,0.0,1725.793701,0,3643.31475,2868.409,0,342,259.679993,83,175,1.0,0.0,17,0.100823,0.0,45444,210.657852,0,0.100823,0.100823,1
21363,26529,33,0,0.0,0,0.0,1756.10437,0,1000.855,1960375.424,0,243,215.682922,215,123,1.0,0.0,17,0.069472,0.0,26529,120.853867,0,0.069472,0.069472,1
52933,66583,207,0,0.0,0,0.0,1784.443848,0,2597.814,2768.835,0,1444,204.870773,81,325,1.0,0.0,17,0.181569,0.0,66583,298.504211,0,0.181569,0.181569,1
0,60,1,0,0.0,22,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,30514,0.0,0.0,1
0,60,1,0,0.0,5555,0.0,0.0,23,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,53081,0.0,0.0,1
0,60,1,0,0.0,81,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,61328,0.0,0.0,1
0,120,2,0,0.0,81,0.0,35.094193,10,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.028495,0.0,120,27.354954,0,0.028495,0.028495,1
28345,36367,138,0,0.0,0,0.0,1759.702393,0,1023.534,1893902.592,0,216,190.403137,66,191,1.0,0.0,17,0.107973,0.0,36367,165.332504,0,0.107973,0.107973,1
29202,37014,138,0,0.0,0,0.0,1774.126465,0,978.144,1315059.84,0,215,199.0,64,186,1.0,0.0,17,0.104277,0.0,37014,166.905807,0,0.104277,0.104277,1
0,1140,17,0,0.0,0,0.0,200.359146,15,3706.911,2025.29,1,60,60.0,60,19,-0.0,5.0,6,0.089839,0.0,1140,45.518261,80,0.089839,0.089839,1
155984,195800,439,0,0.0,0,0.0,1793.665894,0,1818.729,2913.332,0,437,206.540085,72,948,1.0,0.0,17,0.527969,0.0,195800,873.295288,0,0.527969,0.527969,1
111449,130391,234,0,0.0,0,0.0,1800.023682,0,4662.517,745.484,0,317,289.115295,175,451,1.0,0.0,17,0.249997,0.0,130391,579.507935,0,0.249997,0.249997,1
0,60,1,0,0.0,8080,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,45361,0.0,0.0,1
35401,48253,136,0,0.0,0,0.0,1755.107178,0,2692.91,2572.149,0,379,157.689545,67,306,1.0,0.0,17,0.173779,0.0,48253,219.943268,0,0.173779,0.173779,1
0,60,1,0,0.0,2323,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,35725,0.0,0.0,1
0,120,2,0,0.0,15036,0.0,500.990509,13,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.001996,0.0,120,1.916204,0,0.001996,0.001996,1
0,60,1,0,0.0,8888,0.0,8.2e-05,14,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,65018,0.0,0.0,1
0,60,1,0,0.0,83,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,6169,0.0,0.0,1
243,1695,5,462,2.642816,0,0.00429,1398.508057,1,0.29200000000000004,0.21600000000000003,0,185,148.199997,132,22,1.0,0.0,6,0.015016,0.0,1233,7.053231,389,0.010011,0.010011,1
0,180,2,60,0.372389,37215,0.0,1288.976196,13,0.0,0.0,0,120,120.0,120,3,-0.0,0.0,6,0.001552,0.0,120,0.744777,0,0.000776,0.000776,1
0,60,1,0,0.0,2323,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,24275,0.0,0.0,1
15305,18287,36,0,0.0,0,0.0,1734.729126,0,2302.147,1899.383,0,274,257.563385,114,71,1.0,0.0,17,0.040352,0.0,18287,84.333626,0,0.040352,0.040352,1
26135,52637,351,0,0.0,0,0.0,1793.435913,0,995.696,1772.218,0,243,83.418381,69,631,1.0,0.0,17,0.351281,0.0,52637,234.798462,0,0.351281,0.351281,1
28018,37216,140,0,0.0,0,0.0,1788.165527,0,1599.382875,1153.125,0,264,169.936066,82,219,1.0,0.0,17,0.121913,0.0,37216,166.49913,0,0.121913,0.121913,1
0,240,4,0,0.0,0,0.0,1089.681885,11,0.0,0.0,0,60,60.0,60,4,-0.0,0.0,6,0.002753,0.0,240,1.761982,46391,0.002753,0.002753,1
0,720,10,60,0.477168,0,0.0,1005.935486,13,108.232,0.0,0,120,120.0,120,12,-0.0,0.0,6,0.010935,0.0,660,5.248846,54276,0.009941,0.009941,1
27072,33120,58,0,0.0,0,0.0,1749.431763,0,1570.916,1296666.496,0,274,230.0,72,144,1.0,0.0,17,0.081741,0.0,33120,151.454895,0,0.081741,0.081741,1
22087,28597,136,0,0.0,0,0.0,1772.227173,0,795.541,1431.11,0,1449,184.49678,83,155,1.0,0.0,17,0.086896,0.0,28597,129.089539,0,0.086896,0.086896,1
0,60,1,0,0.0,80,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,18429,0.0,0.0,1
14704,17560,37,0,0.0,0,0.0,1733.457764,0,2358.306,1541.784,0,270,258.235291,83,68,1.0,0.0,17,0.038651,0.0,17560,81.040337,0,0.038651,0.038651,1
0,540,9,0,0.0,0,0.0,1571.414795,13,0.0,0.0,0,60,60.0,60,9,-0.0,0.0,6,0.005091,0.0,540,2.749115,50995,0.005091,0.005091,1
0,60,1,0,0.0,22,0.0,0.0,28,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,34475,0.0,0.0,1
0,60,1,0,0.0,5555,0.0,0.0,20,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,3902,0.0,0.0,1
0,960,16,0,0.0,0,0.0,1463.255981,11,0.0,0.0,0,60,60.0,60,16,-0.0,0.0,6,0.010251,0.0,960,5.248569,48490,0.010251,0.010251,1
70190,96074,353,0,0.0,0,0.0,1783.613892,0,1874.668,1951502.08,0,268,155.964279,67,616,1.0,0.0,0,0.344806,0.0,96074,430.918365,0,0.344806,0.344806,1
0,540,5,120,0.908626,0,0.000946,1056.540527,14,226.182,5.503,0,120,120.0,120,9,-0.0,0.0,6,0.007572,0.0,420,3.18019,53494,0.005679,0.005679,1
13877,16607,33,0,0.0,0,0.0,1734.876343,0,1945.833,899.537,0,270,255.49231,83,65,1.0,0.0,17,0.03689,0.0,16607,76.579521,0,0.03689,0.03689,1
0,120,2,0,0.0,0,0.0,1344.49292,11,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.000744,0.0,120,0.714024,49332,0.000744,0.000744,1
0,1362,15,620,321.532349,22,0.584208,15.426131,15,3800.641,2631.849,1,124,123.833332,122,22,-0.0,4.347826,6,1.361326,0.000161,742,384.801605,32144,0.732189,0.732189,1
0,300,5,0,0.0,0,0.0,1477.624023,13,0.0,0.0,0,60,60.0,60,5,-0.0,0.0,6,0.002707,0.0,300,1.624229,51430,0.002707,0.002707,1
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,1
17010,27804,185,0,0.0,0,0.0,1777.637329,0,3907.318,1175.126,0,250,108.186768,82,257,1.0,0.0,17,0.144011,0.0,27804,125.127884,0,0.144011,0.144011,1
518643,606801,456,0,0.0,0,0.0,1801.01416,0,939.94,237.231,0,305,289.090515,99,2099,1.0,0.0,17,1.164899,0.0,606801,2695.374756,0,1.164899,1.164899,1
0,60,1,0,0.0,8080,0.0,7e-06,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,55458,0.0,0.0,1
432,768,5,0,0.0,0,0.0,647.815918,0,642.294,159.292,0,222,96.0,64,8,1.0,0.0,17,0.010806,0.0,768,9.484176,0,0.010806,0.010806,1
4838,9164,99,0,0.0,0,0.0,1771.046021,0,749.12,0.909,0,250,88.970871,82,103,1.0,0.0,17,0.057593,0.0,9164,41.394745,0,0.057593,0.057593,1
0,60,1,0,0.0,8443,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,41889,0.0,0.0,1
0,60,1,0,0.0,2323,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,33342,0.0,0.0,1
14477,17459,34,0,0.0,0,0.0,1734.785522,0,2441.818,2137.901,0,270,245.901413,83,71,1.0,0.0,17,0.040351,0.0,17459,80.512543,0,0.040351,0.040351,1
0,840,12,60,0.278958,0,0.0,1720.688354,15,178.141,0.0,0,120,120.0,120,14,-0.0,0.0,6,0.007555,0.0,780,3.626456,54270,0.006974,0.006974,1
15476,19340,47,0,0.0,0,0.0,1735.646973,0,1872.728,1506.594,0,268,210.217392,64,92,1.0,0.0,17,0.05243,0.0,19340,89.142555,0,0.05243,0.05243,1
0,120,2,0,0.0,3396,0.0,59.133701,18,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.016911,0.0,120,16.234398,52432,0.016911,0.016911,1
4676,6750,2,4481,2032.447021,22,0.850444,17.637852,17,348.749,279.428,0,2156,431.329163,132,31,-0.456373,0.0,6,1.700887,0.277605,2269,1029.150269,57270,0.793747,0.793747,1
29451,37053,136,0,0.0,0,0.0,1768.87146,0,1000.86,0.929,0,243,204.712708,198,181,1.0,0.0,17,0.10176,0.0,37053,167.578033,0,0.10176,0.10176,1
70949,87371,219,0,0.0,0,0.0,1777.461426,0,1763.124,1405858.816,0,270,223.455246,64,391,1.0,0.0,17,0.219414,0.0,87371,393.239471,0,0.219414,0.219414,1
11227,13915,19,0,0.0,0,0.0,1683.038208,0,1001.638063,2074666.368,0,243,217.421875,216,64,1.0,0.0,17,0.037432,0.0,13915,66.142288,0,0.037432,0.037432,1
0,720,12,0,0.0,0,0.0,672.099548,13,0.0,0.0,0,60,60.0,60,12,-0.0,0.0,6,0.016367,0.0,720,8.570159,42103,0.016367,0.016367,1
209,581,3,0,0.0,0,0.0,0.250527,0,83.945,115.802,0,131,96.833336,87,6,1.0,0.0,0,19.95793,0.0,581,18552.890625,0,19.95793,19.95793,1
8125,9889,23,0,0.0,0,0.0,1740.974121,0,1667.548,1095.135,0,270,235.452377,67,42,1.0,0.0,17,0.02355,0.0,9889,45.441227,0,0.02355,0.02355,1
9007,10813,25,0,0.0,0,0.0,1740.940552,0,2396.583,1958.306,0,270,251.465118,83,43,1.0,0.0,17,0.024125,0.0,10813,49.688084,0,0.024125,0.024125,1
0,120,2,0,0.0,8545,0.0,36.895351,18,0.0,0.0,0,60,60.0,60,2,-0.0,0.0,6,0.027104,0.0,120,26.019539,65534,0.027104,0.027104,1
18435,22887,39,0,0.0,0,0.0,1741.220703,0,1397.264,1163.499,0,243,215.9151,75,106,1.0,0.0,17,0.060303,0.0,22887,105.153816,0,0.060303,0.060303,1
0,420,7,0,0.0,0,0.0,886.727478,11,0.0,0.0,0,60,60.0,60,7,-0.0,0.0,6,0.006766,0.0,420,3.789214,55471,0.006766,0.006766,1
19683,24933,79,0,0.0,0,0.0,1781.135132,0,1076.995,1675444.224,0,243,199.464005,72,125,1.0,0.0,17,0.069619,0.0,24933,111.987015,0,0.069619,0.069619,1
636445,711541,356,12188,55.410667,0,0.012629,1759.661133,0,671.125,1368.655,0,2048,950.009613,618,1788,0.964603,0.0,17,1.015536,0.0,699353,3179.489502,0,1.003034,1.003034,1
8850,10698,22,0,0.0,0,0.0,1740.931396,0,1876.527,1484.589,0,270,243.136368,83,44,1.0,0.0,17,0.024699,0.0,10698,49.159893,0,0.024699,0.024699,1
2968,4704,20,0,0.0,547,0.0,1344.27063,0,3758.825,2677.56,0,168,168.0,168,28,1.0,0.0,17,0.020085,0.0,4704,27.994364,546,0.020085,0.020085,1
9026,10790,24,0,0.0,0,0.0,1741.031738,0,2269.845,1717.592,0,270,256.904755,83,42,1.0,0.0,17,0.023549,0.0,10790,49.579796,0,0.023549,0.023549,1
0,60,1,0,0.0,2323,0.0,0.0,18,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,30102,0.0,0.0,1
3604,5712,24,0,0.0,547,0.0,1739.321045,0,3758.49925,2677.888,0,168,168.0,168,34,1.0,0.0,17,0.018973,0.0,5712,26.27232,546,0.018973,0.018973,1
56,420,7,0,0.0,0,0.0,1129.044067,14,0.0,0.0,0,60,60.0,60,7,1.0,0.0,1,0.005314,0.0,420,2.975969,0,0.005314,0.005314,1
97527,144017,268,168,0.792849,0,2.381854,1695.152222,0,1419.536938,1396.718,0,770,275.034531,146,755,0.999098,0.0,0,0.444798,0.0,143849,678.872375,0,0.443618,0.443618,1
8570,10250,24,0,0.0,0,0.0,1740.888916,0,2267.482,1803.418,0,515,256.25,75,40,1.0,0.0,17,0.022402,0.0,10250,47.102375,0,0.022402,0.022402,1
0,60,1,0,0.0,80,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,45954,0.0,0.0,1
32,60,1,0,0.0,0,0.0,0.0,0,0.0,0.0,0,60,60.0,60,1,1.0,0.0,2054,0.0,0.0,60,0.0,0,0.0,0.0,1
8033,9797,24,0,0.0,0,0.0,1740.94458,0,2033.814,1892.741,0,270,233.261902,67,42,1.0,0.0,17,0.02355,0.0,9797,45.019238,0,0.02355,0.02355,1
0,60,1,0,0.0,5555,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,53325,0.0,0.0,1
70355,81443,259,0,0.0,0,0.0,1781.257446,0,5163.028,916.107,0,1470,308.496216,81,264,1.0,0.0,17,0.147648,0.0,81443,365.777557,0,0.147648,0.147648,1
0,60,1,0,0.0,80,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,61621,0.0,0.0,1
0,60,1,0,0.0,8000,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,47240,0.0,0.0,1
0,60,1,0,0.0,5555,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,29166,0.0,0.0,1
26435,53189,328,0,0.0,0,0.0,1799.313477,0,818.551,1625.948,0,243,83.499214,69,637,1.0,0.0,17,0.353468,0.0,53189,236.485748,0,0.353468,0.353468,1
106,634,2,132,24.545071,0,0.023243,43.022896,1,0.14,0.133,0,185,149.666664,132,8,1.0,0.0,6,0.162704,0.0,502,93.34565,389,0.116217,0.116217,1
0,60,1,0,0.0,88,0.0,0.0,10,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,30954,0.0,0.0,1
50719,63907,214,0,0.0,0,0.0,1776.489258,0,2110.071,1910737.92,0,268,203.525482,64,314,1.0,0.0,17,0.17619,0.0,63907,287.7901,0,0.17619,0.17619,1
10324,14152,29,12238,58.160553,22,0.016634,1683.34021,2,0.0,0.0,0,488,488.0,488,58,-1.0,0.0,6,0.033861,0.0,1914,9.0962,59908,0.016634,0.016634,1
9148,10954,22,0,0.0,0,0.0,1745.368286,0,2285.135,1617.937,0,270,254.744186,83,43,1.0,0.0,17,0.024064,0.0,10954,50.208313,0,0.024064,0.024064,1
8621,10301,22,0,0.0,0,0.0,1740.942993,0,2222.582,1455.466,0,270,257.524994,83,40,1.0,0.0,17,0.022402,0.0,10301,47.335266,0,0.022402,0.022402,1
3840,7200,120,7200,32.328545,0,0.06679,1781.707275,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.06679,0.0,0,0.0,0,0.0,0.0,1
2968,4704,20,0,0.0,547,0.0,1344.036255,0,3750.168,2681.224,0,168,168.0,168,28,1.0,0.0,17,0.020089,0.0,4704,27.999245,546,0.020089,0.020089,1
64,120,2,0,0.0,0,0.0,900.038635,0,0.0,0.0,0,60,60.0,60,2,1.0,0.0,2054,0.001111,0.0,120,1.066621,0,0.001111,0.001111,1
480,900,15,0,0.0,0,0.0,1680.015259,0,0.0,0.0,0,60,60.0,60,15,1.0,0.0,2054,0.008333,0.0,900,4.285676,0,0.008333,0.008333,1
3840,7200,120,7200,32.328545,0,0.06679,1781.707275,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.06679,0.0,0,0.0,0,0.0,0.0,1
3072,5056,22,0,0.0,0,0.0,1344.077515,0,3344.619,2775.912,0,168,158.0,88,32,1.0,0.0,17,0.023064,0.0,5056,30.093502,0,0.023064,0.023064,1
2496,4680,26,0,0.0,0,0.0,1701.698242,0,802.553,199.454,0,60,60.0,60,78,1.0,0.0,2054,0.045249,0.0,4680,22.001551,0,0.045249,0.045249,1
2400,4500,25,0,0.0,0,0.0,1682.298828,0,882.256,151.817,0,60,60.0,60,75,1.0,0.0,2054,0.043987,0.0,4500,21.39929,0,0.043987,0.043987,1
1856,3480,58,3480,15.879294,0,0.032511,1753.226562,0,0.0,0.0,0,60,60.0,60,58,-1.0,0.0,2054,0.032511,0.0,0,0.0,0,0.0,0.0,1
480,900,15,0,0.0,0,0.0,1680.188477,0,0.0,0.0,0,60,60.0,60,15,1.0,0.0,2054,0.008332,0.0,900,4.285233,0,0.008332,0.008332,1
1920,3600,30,1800,8.275849,0,0.016667,1740.002686,0,0.0,0.0,0,120,120.0,120,60,0.0,0.0,2054,0.033908,0.0,1800,8.275849,0,0.016667,0.016667,1
0,60,1,0,0.0,81,0.0,0.0,15,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,35573,0.0,0.0,1
0,60,1,0,0.0,8088,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,58140,0.0,0.0,1
180,332,4,0,0.0,0,0.0,5.011712,22,5011.482,0.0,0,92,83.0,74,4,1.0,0.0,0,0.598598,0.0,332,529.958618,0,0.598598,0.598598,1
0,840,14,0,0.0,0,0.0,1547.234741,13,0.0,0.0,0,60,60.0,60,14,-0.0,0.0,6,0.008402,0.0,840,4.343232,46377,0.008402,0.008402,1
0,300,5,0,0.0,0,0.0,934.162231,12,0.0,0.0,0,60,60.0,60,5,-0.0,0.0,6,0.004282,0.0,300,2.569147,43614,0.004282,0.004282,1
0,28860,150,0,0.0,22,0.0,1776.538574,14,1610.064,631.922,0,74,74.0,74,390,-0.0,0.0,6,0.218965,0.0,28860,129.960587,0,0.218965,0.218965,1
104043,130881,373,0,0.0,0,0.0,1797.958984,0,1689.746,1213578.24,0,268,204.821594,64,639,1.0,0.0,17,0.354847,0.0,130881,582.353638,0,0.354847,0.354847,1
6589,8143,22,0,0.0,0,0.0,1741.17749,0,2820.558,1562.564,0,243,220.081085,96,37,1.0,0.0,17,0.020676,0.0,8143,37.413761,0,0.020676,0.020676,1
